subject,month,speaker_category,classifier,annotation
01,06,female_correct,5781650_5783000,pen,q,y,MOT,SIL,SIL,FAN,TVF,SIL,0,5781650_5783000
01,06,female_correct,5798020_5800470,carrots,d,n,MOT,OLN,NOF,FAN,MAN,SIL,0,5798020_5800470
01,06,female_correct,5800470_5801470,bowl,d,n,MOT,NOF,FAN,MAN,SIL,MAN,-1,5798020_5800470
01,06,female_correct,5803300_5804440,carrots,d,n,MOT,SIL,MAN,FAF,SIL,NOF,0,5803300_5804440
01,06,female_correct,5814430_5815840,parsley,d,y,MOT,FAN,SIL,NON,OLN,NOF,-2,5812630_5813630
01,06,female_correct,5842030_5843650,carrots,d,y,MOT,OLF,NON,OLN,NON,FAN,+2,5848890_5849910
01,06,female_correct,5848890_5849910,bowl,d,y,MOT,OLN,NON,FAN,NOF,SIL,0,5848890_5849910
01,06,female_correct,5947690_5948690,carrots,d,y,MOT,SIL,NOF,FAN,NOF,MAN,0,5947690_5948690
01,06,female_correct,6073130_6074130,school,d,n,MOT,FAN,NOF,FAN,NOF,CXN,0,6073130_6074130
01,06,female_correct,6183240_6184860,pancakes,q,n,MOT,OLN,NOF,FAN,NOF,MAN,0,6183240_6184860
01,06,female_correct,6189020_6191380,pancakes,q,n,MOT,MAN,NON,FAN,NOF,CHF,0,6189020_6191380
01,06,female_correct,6255420_6257380,carrots,d,y,MOT,SIL,NOF,FAN,NOF,SIL,0,6255420_6257380
01,06,female_correct,6323610_6325080,carrot,i,y,MOT,CHN,CHN,FAN,NON,CXN,0,6323610_6325080
01,06,female_correct,6327210_6328210,carrot,d,y,MOT,NON,CXN,FAN,NOF,FAF,0,6327210_6328210
01,06,female_correct,6391710_6392830,carrots,d,y,MOT,CXN,NOF,FAN,SIL,FAN,0,6391710_6392830
01,06,female_correct,6463660_6465100,pen,d,y,MOT,CHN,NOF,FAN,NOF,SIL,0,6463660_6465100
01,06,female_correct,6470970_6471970,carrot,d,y,MOT,NOF,FAN,MAN,NOF,FAN,-1,6469970_6470970
01,06,female_correct,6601950_6603390,carrot,d,y,MOT,TVN,TVF,TVF,SIL,FAN,+2,6604650_6605860
01,06,female_correct,6624460_6626650,baby+carrots,d,y,MOT,FAN,NOF,MAN,NOF,MAN,-2,6622490_6623550
01,06,female_correct,6716110_6717270,carrot+peels,i,y,MOT,OLF,NOF,FAN,SIL,FAN,0,6716110_6717270
01,06,female_correct,9011450_9012250,humidifier,q,n,MOT,CHN,FAN,OLN,CHN,CHN,-1,9010140_9011450
01,06,female_correct,9057700_9058750,carrots,d,n,MOT,FAN,FAN,FAN,MAN,SIL,0,9057700_9058750
01,06,female_correct,9079120_9080300,headband,d,y,MOT,SIL,SIL,FAN,TVN,SIL,0,9079120_9080300
01,06,female_correct,9082370_9083600,headband,d,y,MOT,TVN,SIL,FAN,SIL,FAN,0,9082370_9083600
01,06,female_correct,9156860_9158030,nose,d,n,MOT,FAF,SIL,FAN,FAN,FAF,0,9156860_9158030
01,06,female_correct,9192570_9193810,rocking+chair,q,n,MOT,FAF,CHF,TVF,SIL,FAN,-2,9190520_9191970
01,06,female_correct,9205450_9206260,rocking+chair,d,n,MOT,SIL,FAN,NOF,SIL,MAF,-1,9204210_9205450
01,06,female_correct,9233210_9234210,head,i,y,MOT,SIL,SIL,FAF,SIL,FAF,0,9233210_9234210
01,06,female_correct,9273540_9274620,head,i,y,MOT,FAF,SIL,FAN,SIL,FAN,0,9273540_9274620
01,06,female_correct,9275790_9277210,head,i,y,MOT,FAN,SIL,FAN,SIL,FAF,0,9275790_9277210
01,06,female_correct,12192030_12193630,diaper,q,n,MOT,FAN,FAN,FAN,OLN,NOF,0,12192030_12193630
01,06,female_correct,12193630_12194610,diaper,d,n,MOT,FAN,FAN,OLN,NOF,FAN,-2,12191230_12192030
01,06,female_correct,12195680_12197100,diaper,d,n,MOT,OLN,NOF,FAN,NOF,SIL,0,12195680_12197100
01,06,female_correct,12203750_12204770,diaper,d,n,MOT,SIL,NOF,FAN,OLN,MAF,0,12203750_12204770
01,06,female_correct,12247560_12248880,diaper,d,y,MOT,CHN,CXN,FAN,CHN,FAN,0,12247560_12248880
01,06,female_correct,12310390_12312150,clothes,d,y,MOT,CHN,CHN,FAN,CHF,CHF,0,12310390_12312150
01,06,female_correct,12312810_12314420,shirt,d,y,MOT,CHF,CHF,FAN,SIL,FAN,0,12312810_12314420
01,06,female_correct,12315390_12317500,shirt,d,y,MOT,FAN,SIL,FAN,SIL,CXN,0,12315390_12317500
01,06,female_correct,12482990_12485390,pacifier,q,y,MOT,NOF,FAN,FAN,OLN,MAN,0,12482990_12485390
01,06,female_correct,12487210_12488420,bottle,q,y,MOT,OLN,MAN,FAN,NOF,FAN,0,12487210_12488420
01,06,female_correct,12991650_12993350,bottle,q,y,MOT,OLN,NOF,FAN,NOF,MAN,0,12991650_12993350
01,06,female_correct,14505920_14507530,llama,d,y,MOT,SIL,CXN,FAN,CHN,CHN,0,14505920_14507530
01,06,female_correct,14538830_14541750,blanket,d,y,MOT,FAN,NOF,FAN,OLN,NOF,0,14538830_14541750
01,06,female_correct,14620830_14621840,pillow,q,y,MOT,FAN,OLN,FAN,OLN,NOF,0,14620830_14621840
01,06,female_correct,14641430_14643240,hair,q,y,MOT,OLN,OLF,FAN,NOF,FAN,0,14641430_14643240
01,06,female_correct,14644470_14645540,hair,i,y,MOT,FAN,NOF,FAN,OLN,FAN,0,14644470_14645540
01,06,female_correct,14846050_14847820,claws,d,n,MOT,NOF,CHN,FAN,FAN,OLN,0,14846050_14847820
01,06,female_correct,15072530_15073330,shoe,d,y,MOT,OLF,CHN,OLN,FAN,NOF,+1,15073330_15074380
01,06,female_correct,15073330_15074380,shoe,d,y,MOT,CHN,OLN,FAN,NOF,SIL,0,15073330_15074380
01,06,female_correct,17393360_17394360,book,q,y,MOT,CHN,CHN,FAN,NOF,FAN,0,17393360_17394360
01,06,female_correct,17395160_17396820,The+New+Baby,r,y,MOT,FAN,NOF,FAN,CHN,CHN,0,17395160_17396820
01,06,female_correct,17401260_17402640,book,d,y,MOT,CHN,CHN,FAN,SIL,FAN,0,17401260_17402640
01,06,female_correct,17404830_17406060,baby,r,y,MOT,SIL,FAN,OLN,CHN,OLN,-1,17403610_17404830
01,06,female_correct,17408310_17410170,ball,r,y,MOT,OLN,NOF,FAN,OLN,CHN,0,17408310_17410170
01,06,female_correct,17410970_17411970,baby,r,y,MOT,FAN,OLN,CHN,CHN,NON,-2,17408310_17410170
01,06,female_correct,17414740_17415960,mouse,r,y,MOT,CHN,CHN,FAN,OLN,CHN,0,17414740_17415960
01,06,female_correct,17422970_17424110,picture+book,r,y,MOT,FAN,CHN,MAN,FAN,OLF,-2,17419100_17422360
01,06,female_correct,17424110_17425110,baby,r,y,MOT,CHN,MAN,FAN,OLF,SIL,0,17424110_17425110
01,06,female_correct,17427760_17430340,baby,r,y,MOT,SIL,NOF,FAN,NOF,OLN,0,17427760_17430340
01,06,female_correct,17481770_17482770,page,d,y,MOT,FAN,NOF,FAN,CHN,FAN,0,17481770_17482770
01,06,female_correct,17484760_17487360,baby,r,y,MOT,FAN,CHN,FAN,CHN,FAN,0,17484760_17487360
01,06,female_correct,22633580_22635140,diaper,d,n,MOT,OLF,OLN,FAN,NOF,OLF,0,22633580_22635140
01,06,female_correct,22645860_22647200,diaper,q,n,MOT,NOF,OLF,FAN,OLN,CHN,0,22645860_22647200
01,06,female_correct,22672830_22674020,diapers,i,y,MOT,NON,OLN,FAN,OLF,NOF,0,22672830_22674020
01,06,female_correct,22759750_22761370,diaper,d,y,MOT,NOF,FAN,FAN,NOF,FAN,0,22759750_22761370
01,06,female_correct,23627850_23628450,diapers,d,y,MOT,SIL,OLN,FAN,OLN,CXN,0,23627850_23628450
01,06,female_correct,23657250_23658170,hair,d,y,MOT,OLN,FAN,OLN,FAN,MAN,-1,23656630_23657250
01,06,female_correct,23658170_23659600,hair,d,y,MOT,FAN,OLN,FAN,MAN,OLN,0,23658170_23659600
01,06,female_correct,23713920_23715070,diaper,d,y,MOT,FAN,OLF,FAN,NOF,OLN,0,23713920_23715070
01,06,female_correct,23779860_23780720,diaper,d,y,MOT,CHN,CHN,OLN,FAN,CHN,+1,23780720_23782770
01,06,female_correct,23782770_23784770,diaper,d,y,MOT,OLN,FAN,CHN,CHN,CHN,-1,23780720_23782770
01,06,female_correct,23882440_23883710,bottle,q,n,MOT,CHN,NOF,FAN,SIL,SIL,0,23882440_23883710
01,06,female_correct,24049120_24050150,bottle,d,y,MOT,SIL,NOF,FAN,SIL,OLN,0,24049120_24050150
01,06,female_correct,24171500_24172730,bottle,q,y,MOT,FAN,OLF,FAN,OLF,CHN,0,24171500_24172730
01,06,female_correct,24234070_24235070,nail+clippers,q,n,MOT,NOF,FAN,MAN,CHN,CHN,-1,24232550_24234070
01,06,female_correct,24244900_24246470,bottle,d,y,MOT,SIL,NOF,FAN,SIL,NOF,0,24244900_24246470
01,06,female_correct,24308590_24309940,fingernails,d,y,MOT,FAN,SIL,FAN,SIL,SIL,0,24308590_24309940
01,06,female_correct,24428050_24429390,finger,d,y,MOT,SIL,NOF,CHN,OLN,FAN,+2,24430000_24431070
01,06,female_correct,24430000_24431070,finger,d,y,MOT,CHN,OLN,FAN,NOF,CHN,0,24430000_24431070
01,06,female_correct,24432370_24433400,finger,d,y,MOT,FAN,NOF,CHN,CHN,CHN,-2,24430000_24431070
01,06,female_correct,24445060_24446150,face,d,y,MOT,FAN,OLN,FAN,OLN,NON,0,24445060_24446150
01,06,female_correct,24603330_24604740,pants,d,y,MOT,NOF,FAN,MAN,SIL,NOF,-1,24602330_24603330
01,06,female_correct,24611790_24612960,corduroy,d,y,MOT,CHN,CHN,OLN,FAN,NOF,+1,24612960_24613960
01,06,female_correct,24612960_24613960,corduroy,d,y,MOT,CHN,OLN,FAN,NOF,OLN,0,24612960_24613960
01,06,female_correct,24630280_24631490,foot,i,y,MOT,OLF,FAN,MAN,OLF,FAN,-1,24629250_24630280
01,06,female_correct,24885960_24887780,truck,d,y,MOT,NON,OLF,FAN,NOF,FAN,0,24885960_24887780
01,06,female_correct,24888620_24891420,truck,d,y,MOT,FAN,NOF,FAN,SIL,OLN,0,24888620_24891420
01,06,female_correct,24913020_24914400,baby,d,y,MOT,CHN,OLN,FAN,NOF,OLN,0,24913020_24914400
01,06,female_correct,25131630_25132650,nose,d,y,MOT,CHF,CHF,FAN,FAF,CHN,0,25131630_25132650
